Título,Descripción,Categoría,Latitud,Longitud,Fecha del hecho
"Confirman Casos múltiples de intoxicación de gran magnitud en Cutral Có, Neuquén","Autoridades confirmaron un casos múltiples de intoxicación en Cutral Có, Neuquén. El incidente dejando un rastro de destrucción importante. El Ministerio de Desarrollo Social está brindando apoyo a los damnificados.",Desastre Tecnológico - Intoxicación masiva,-38.976845,-69.235253,20/09/2010
Impacto de Alerta epidemiológica en comunidad de Perico,"Un grave alerta epidemiológica se registró en Perico, Jujuy. El incidente dejando un rastro de destrucción importante. La población ha sido alertada para tomar precauciones adicionales.",Desastre Tecnológico - Evento sanitario,-24.347406,-65.131164,20/11/2019
Polución industrial provoca emergencia en Tigre,"Grave polución industrial ocurrió en las inmediaciones de Tigre, Buenos Aires. El incidente generando serios daños ambientales en la región. Las autoridades locales han desplegado equipos de emergencia para atender a los afectados.",Desastre Tecnológico - Contaminación,-34.434215,-58.618157,14/09/2003
Emergencia por Casos agrupados de enfermedad en Rosario,"Un grave casos agrupados de enfermedad se registró en Rosario, Santa Fe. El incidente bloqueando las principales vías de acceso. La población ha sido alertada para tomar precauciones adicionales.",Desastre Tecnológico - Evento sanitario,-32.971393,-60.610606,02/10/2020
Intoxicación colectiva provoca emergencia en Eduardo Castex,"Un grave intoxicación colectiva se registró en Eduardo Castex, La Pampa. El incidente resultando en el cierre temporal de escuelas y comercios. Voluntarios de diversas organizaciones se han sumado a las tareas de auxilio.",Desastre Tecnológico - Intoxicación masiva,-35.919472,-64.261998,03/05/2005
La Banda en alerta por Vertido contaminante,"Un grave vertido contaminante se registró en La Banda, Santiago del Estero. El incidente dejando a varios sectores sin comunicación. El intendente local se ha trasladado al lugar para supervisar las operaciones.",Desastre Tecnológico - Contaminación,-27.717684,-64.204054,27/11/2010
Lomas de Zamora en alerta por Derrame de sustancias tóxicas,"Un grave derrame de sustancias tóxicas se registró en Lomas de Zamora, Buenos Aires. El incidente destruyendo viviendas y dejando a familias evacuadas. Se ha convocado al comité de crisis para coordinar las acciones de respuesta.",Desastre Tecnológico - Derrame,-34.81009,-58.449915,21/07/2012
Rivadavia en alerta por Derrame con riesgo ambiental,"Un grave derrame con riesgo ambiental se registró en Rivadavia, San Juan. El incidente dejando a varios sectores sin comunicación. Voluntarios de diversas organizaciones se han sumado a las tareas de auxilio.",Desastre Tecnológico - Derrame,-31.50497,-68.647963,13/03/2025
"Fuga de material peligroso provoca emergencia en La Toma, San Luis","Autoridades confirmaron un fuga de material peligroso en La Toma, San Luis. El incidente interrumpiendo servicios básicos en toda la zona. Bomberos y personal de seguridad trabajan intensamente en la zona.",Desastre Tecnológico - Derrame,-33.016689,-65.651276,05/02/2023
Se reporta Crisis sanitaria en zona de Añatuya,"Un grave crisis sanitaria se registró en Añatuya, Santiago del Estero. El incidente dejando a la población incomunicada por varias horas. Defensa Civil coordina las tareas de asistencia y reconstrucción.",Desastre Tecnológico - Evento sanitario,-28.429887,-62.8467,17/07/2002
Emergencia por Contaminación ambiental severa en General Roca,"Autoridades confirmaron un contaminación ambiental severa en General Roca, Río Negro. El incidente afectando gravemente la infraestructura local. Voluntarios de diversas organizaciones se han sumado a las tareas de auxilio.",Desastre Tecnológico - Contaminación,-39.072958,-67.608858,04/12/2001
"Colón en alerta por Alerta epidemiológica, Entre Ríos","Autoridades confirmaron un alerta epidemiológica en Colón, Entre Ríos. El incidente dejando varios heridos y daños materiales. El municipio ha activado el protocolo de emergencias para esta situación.",Desastre Tecnológico - Evento sanitario,-32.249328,-58.142839,16/12/2000
Se reporta Brote epidémico en zona de La Rioja,"Un grave brote epidémico se registró en La Rioja, La Rioja. El incidente interrumpiendo servicios básicos en toda la zona. Autoridades nacionales se han puesto a disposición para brindar asistencia.",Desastre Tecnológico - Evento sanitario,-29.389181,-66.811718,17/06/2003
Autoridades responden a Polución del aire en Concepción,"Grave polución del aire ocurrió en las inmediaciones de Concepción, Tucumán. El incidente provocando cortes de energía y problemas en el suministro de agua. Las fuerzas de seguridad mantienen un perímetro para evitar incidentes adicionales.",Desastre Tecnológico - Contaminación,-27.360397,-65.561566,02/10/2012
"Autoridades responden a Vertido de químicos en Bell Ville, Córdoba","Autoridades confirmaron un vertido de químicos en Bell Ville, Córdoba. El incidente interrumpiendo servicios básicos en toda la zona. Equipos de rescate continúan buscando posibles víctimas.",Desastre Tecnológico - Derrame,-32.637724,-62.656523,11/07/2013
"Equipos de emergencia atienden Vertido de químicos en Tandil, Buenos Aires","Autoridades confirmaron un vertido de químicos en Tandil, Buenos Aires. El incidente provocando cortes de energía y problemas en el suministro de agua. Técnicos trabajan para restablecer los servicios básicos lo antes posible.",Desastre Tecnológico - Derrame,-37.304759,-59.147052,09/04/2013
"Bella Vista en alerta por Contaminación ambiental severa, Corrientes","Grave contaminación ambiental severa ocurrió en las inmediaciones de Bella Vista, Corrientes. El incidente provocando la activación de protocolos de emergencia. Técnicos trabajan para restablecer los servicios básicos lo antes posible.",Desastre Tecnológico - Contaminación,-28.476876,-59.074538,15/03/2023
Emergencia de salud pública causa estragos en Sarmiento,"Grave emergencia de salud pública ocurrió en las inmediaciones de Sarmiento, Chubut. El incidente causando daños en cultivos y producción agrícola. Se ha convocado al comité de crisis para coordinar las acciones de respuesta.",Desastre Tecnológico - Evento sanitario,-45.54286,-69.126351,21/12/2014
San Luis sufre las consecuencias de Brote epidémico,"Autoridades confirmaron un brote epidémico en San Luis, San Luis. El incidente bloqueando las principales vías de acceso. El Ministerio de Desarrollo Social está brindando apoyo a los damnificados.",Desastre Tecnológico - Evento sanitario,-33.333356,-66.353077,05/05/2015
Crisis ambiental por contaminantes provoca emergencia en Palermo,"Grave crisis ambiental por contaminantes ocurrió en las inmediaciones de Palermo, CABA. El incidente dejando varios heridos y daños materiales. El municipio ha activado el protocolo de emergencias para esta situación.",Desastre Tecnológico - Contaminación,-34.551586,-58.457456,25/10/2002
Consecuencias graves tras Intoxicación por sustancias químicas en Tartagal,"Un grave intoxicación por sustancias químicas se registró en Tartagal, Salta. El incidente obligando a evacuar a residentes de la zona. Los servicios médicos están atendiendo a los afectados en hospitales locales.",Desastre Tecnológico - Intoxicación masiva,-22.479846,-63.786901,20/07/2002
Crisis ambiental por contaminantes afecta a Pergamino,"Un grave crisis ambiental por contaminantes se registró en Pergamino, Buenos Aires. El incidente dejando varios heridos y daños materiales. El municipio ha activado el protocolo de emergencias para esta situación.",Desastre Tecnológico - Contaminación,-33.891929,-60.611582,05/03/2018
Casos de intoxicación por consumo provoca emergencia en Humahuaca,"Autoridades confirmaron un casos de intoxicación por consumo en Humahuaca, Jujuy. El incidente dejando a la población incomunicada por varias horas. El Ministerio de Desarrollo Social está brindando apoyo a los damnificados.",Desastre Tecnológico - Intoxicación masiva,-23.222162,-65.374783,23/11/2002
Crisis ambiental por contaminantes provoca emergencia en General Roca,"Autoridades confirmaron un crisis ambiental por contaminantes en General Roca, Río Negro. El incidente con un saldo inicial de varias personas heridas. Técnicos trabajan para restablecer los servicios básicos lo antes posible.",Desastre Tecnológico - Contaminación,-39.024354,-67.566368,16/12/2024
"Emergencia de salud pública genera crisis en Viedma, Río Negro","Un grave emergencia de salud pública se registró en Viedma, Río Negro. El incidente causando pérdidas millonarias y afectando a cientos de personas. Voluntarios de diversas organizaciones se han sumado a las tareas de auxilio.",Desastre Tecnológico - Evento sanitario,-40.82938,-63.015593,09/05/2013
"Habitantes de Viedma afrontan Casos de intoxicación por consumo, Río Negro","Autoridades confirmaron un casos de intoxicación por consumo en Viedma, Río Negro. El incidente generando serios daños ambientales en la región. Se ha establecido un centro de operaciones para coordinar las ayudas.",Desastre Tecnológico - Intoxicación masiva,-40.765996,-62.996825,21/04/2002
"Contaminación en río impacta en Arroyito, Córdoba","Grave contaminación en río ocurrió en las inmediaciones de Arroyito, Córdoba. El incidente provocando pánico entre los residentes locales. Técnicos trabajan para restablecer los servicios básicos lo antes posible.",Desastre Tecnológico - Contaminación,-31.416443,-63.070666,02/09/2016
"Crisis ambiental por contaminantes provoca emergencia en Frías, Santiago del Estero","Un grave crisis ambiental por contaminantes se registró en Frías, Santiago del Estero. El incidente bloqueando las principales vías de acceso. El municipio ha activado el protocolo de emergencias para esta situación.",Desastre Tecnológico - Contaminación,-28.589068,-65.126835,04/03/2009
Belgrano en alerta por Vertido industrial tóxico,"Grave vertido industrial tóxico ocurrió en las inmediaciones de Belgrano, CABA. El incidente obligando a evacuar a residentes de la zona. Autoridades nacionales se han puesto a disposición para brindar asistencia.",Desastre Tecnológico - Derrame,-34.570599,-58.471894,25/02/2022
"Emergencia de salud pública deja múltiples daños en Olavarría, Buenos Aires","Grave emergencia de salud pública ocurrió en las inmediaciones de Olavarría, Buenos Aires. El incidente causando pérdidas millonarias y afectando a cientos de personas. Se ha iniciado una investigación para determinar las causas exactas del incidente.",Desastre Tecnológico - Evento sanitario,-36.925362,-60.274446,17/04/2008
Devastador Contaminación por derrame afecta a Concordia,"Autoridades confirmaron un contaminación por derrame en Concordia, Entre Ríos. El incidente dejando un rastro de destrucción importante. Equipos de rescate continúan buscando posibles víctimas.",Desastre Tecnológico - Derrame,-31.419,-58.02067,28/01/2004
Autoridades responden a Brote de enfermedad contagiosa en San Nicolás,"Un grave brote de enfermedad contagiosa se registró en San Nicolás, Buenos Aires. El incidente generando serios daños ambientales en la región. Autoridades nacionales se han puesto a disposición para brindar asistencia.",Desastre Tecnológico - Evento sanitario,-33.330901,-60.219003,01/06/2021
Consecuencias graves tras Casos de intoxicación por consumo en San Ramón de la Nueva Orán,"Grave casos de intoxicación por consumo ocurrió en las inmediaciones de San Ramón de la Nueva Orán, Salta. El incidente dejando un rastro de destrucción importante. Voluntarios de diversas organizaciones se han sumado a las tareas de auxilio.",Desastre Tecnológico - Intoxicación masiva,-23.167315,-64.361956,23/12/2023
